index,id,text,topic,emotion
730,1467638272117542913,"@mhdksafa Humans are the only known host/reservoir for polio and smallpox.  Covid has multiple animal reservoirs including dogs and cats, and transmits from animal to human. Covid cannot possibly be eradicated by vaccine due to this.",vaccine-general-knowledge,neutral
731,1467638263519322121,@CDCgov rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
732,1467638262223278082,"South Africans participated in one of the first Covid vaccine trials &amp; manufacture millions of doses &amp; yet they can’t afford to buy them back at a profit from the drug companies!
Europe receiving 10M COVID vac doses produced in South Africa. https://t.co/BNiBB5wb88",vaccine-general-knowledge,negative
733,1467638257680896006,"@afneil The vaccines don't stop you catching or transmitting covid so what is the point of vaccination passports, they are useless in containing a pandemic.",vaccine-outlook-related,negative
734,1467638255076065283,"@kron4news And still Covid is spreading like wildfire, none of Biden’s fake plans have done anything different, well we have more deaths with a vaccine than without so there is that. #facts",political-related,negative
735,1467638251502587904,"just a second here, our shot didn't do that, it was the pfizer shot, and the moderna shot https://t.co/zUZWuyTWGY",pfizer-related,negative
736,1467638232506634248,@CDCgov rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,negative
737,1467638224604573696,@TheEndisNigh10 @petedjackson @RayUngerer In children it will undoubtedly be the ones who don't take the jabs. Even the JCVI said the risks of myocarditis from the jabs is higher than the risks of covid hospitalization in healthy children. There were 4 serious adverse reactions in Pfizer's trial of 12-15 yr olds.,side-effect-related,negative
738,1467638213695180801,"@_davidhansard I resisted Pfizer &amp; chose Oxford for the 1st two for this very reason, as I understood it at the time. I also have reasons for thinking I had a greater need for a vaccine. However, I am now discontent with the lack of openness about side effects, on top of being lied to &amp; coerced",side-effect-related,negative
739,1467638213267410947,My husband and I got our booster shots today #OneStepCloser #BidenHarris #Pfizer #BoosterShots #CovidVaccine #Moderna https://t.co/6GzrwpTe28,booster-related,neutral
740,1467638211442888712,"As of: Sun Dec 5 16:27:52 2021

Appointments found at CVS locations in San Diego!

Schedule here:
https://t.co/2f80GMQQ8o",vaccine-general-knowledge,neutral
741,1467638197542920192,@CDCgov rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
742,1467638165636743171,"@IwontQuitEver @US_FDA @CDCgov She was in the hospital recovering from #COVID19, got fired for missing work, took the #vaccine the #Booster, every #Jab her #Boss asked her to, followed the #VaccineMandate, caught #Covid, &amp; is now #unemployed❗️🤷‍♀️ She went thru all that for NOTHING❗️🤦🏼‍♀️",booster-related,negative
743,1467638162650501129,@Charles04144986 @RWMaloneMD I am more worried of the vaccine then covid,vaccine-outlook-related,negative
744,1467638155922837512,"3 children dead, 120 hospitalized, Pfizer vaccine batch suspended https://t.co/wNnnLDutjZ 
https://t.co/9oDDe8JmRq",pfizer-related,negative
745,1467638146552635392,@DonaldJTrumpJr Your father should not have been a punk ass bitch and done something about covid when it first ravaged the US. Instead HE LIED! And then lied some more! He could have actually gained respect by telling the truth and encouraged masks and the vaccine. But NOPE! Had to lie some more,political-related,negative
746,1467638140936593413,"TIL you can get the Covid vaccine at the Orlando airport. Kinda seems like a too little too late situation, but sure, why not.",vaccine-general-knowledge,neutral
747,1467638138939994114,"Booster scheduled, pfizer recipients… how was your reaction to the booster?",booster-related,neutral
748,1467638130828263425,@NIHDirector @NIH @USCLONI rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
749,1467638099870109705,@NIHDirector @POTUS @NIH rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
750,1467638098628595721,"@DavidGeekie @PhilsandJenn Really? And this is only a small percentage that’s reported.I want to be delusional like you. You can look up the name brand of meds to find reported adverse effects. 
Pfizer’s is called Comirnaty and Moderna’s is called SpikeVax (yes SpikeVax) 🤦‍♀️🤦‍♀️. https://t.co/g16soJdjMJ https://t.co/LArZPO7AoW",vaccine-outlook-related,negative
751,1467638092039262212,"Well, here we are guys it's started.

Contemplating a national #Covid_19 mandate.

I'm wagering by January this will implemented.😳

https://t.co/AaaDz4MSMN",vaccine-outlook-related,negative
752,1467638091510951938,"@BerryTartlet @TonyHinton2016 All depends, did they get covid after they got vaccine which a lot if people did....",vaccine-outlook-related,negative
753,1467638080563818510,@nahumstweets @bennyjohnson What's wrong? The covid vaccine is killing people that's what's wrong. The covid vaccine is causing spontaneous Miss carries a babies. The covid vaccine is causing blood clots and heart that's what's wrong,side-effect-related,negative
754,1467638078823145476,@13_tish @SC_Blues_RESIST @lovelivingMAGA @NM11046 @nprpolitics Any confirmation or autopsy proving the vaccine caused it? Studies show that the effects people are worried about from the covid vaccines are significantly more common with actual covid infection...,vaccine-outlook-related,neutral
755,1467638065967554563,@NIHDirector @POTUS rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,negative
756,1467638060468695043,Germany Plans To Make Vaccination Mandatory For Some Jobs: Report https://t.co/PY49a1Y3To https://t.co/dn5UBN7ctM,work-related,neutral
757,1467638057990037508,@cherricrackhead @jvnggkuk The vaccine doesn't make you immune to covid nor does it prevent you from spreading it and with this new variant it's especially dangerous,vaccine-outlook-related,negative
758,1467638040399163393,Judge denies L.A. firefighters union request to delay COVID vaccine mandate enforcement https://t.co/grnjJq4LGo,other,neutral
759,1467638038620778502,Niggas said they ain’t want the vaccine but ready to pop that Covid pill,vaccine-outlook-related,negative
760,1467638037492514824,"@yorkieautie I have had Covid and it was nothing.  I don't need, nor to I want this ""vaccine"".

Will they f*cking leave me alone?",vaccine-outlook-related,negative
761,1467638031356252164,"@SandySunset2 @floydingo @ATschugguel @thierrybaudet @Anna_A_C Your data and links are wrong and outdated.

Correct info at

https://t.co/xxFV48tnZd",vaccine-outlook-related,negative
762,1467638019784011779,@callanswag2 @francesweetman @TheLaurenChen You mean the only 100% effective vaccine ever released… for a disease that was a million times worse… if you want to compare the COVID “vaccine” to something it should be the flu shot.. only needed in the elderly and high risk pops.,vaccine-outlook-related,negative
763,1467638019641516037,@US_FDA rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,negative
764,1467638004273627141,"@AsaHutchinson @ADHPIO According to an official Pfizer document, in just the first 90 days of the vaccine’s roll out under the FDA’s EUA – from 12/1/20 – 2/28/21 – there were TENS OF THOUSANDS of reported adverse reactions, including OVER 1200 DEATHS.",pfizer-related,neutral
765,1467638001987690496,@afneil Tell me then @afneil why should there be consequences given the vaccinated are protected from hospitalisation by the vaccine. We all know the vaccinated are passing Covid around but apparently not going to hospital or dying anymore..... so that’s what it’s supposed to do .....,vaccine-outlook-related,negative
766,1467637989639602181,"@M_DeWinter1844 Pfizer’s own data to the FDA that is being released via FOIA 🤣
https://t.co/BcZj0fR4cA",pfizer-related,negative
767,1467637987714473996,@US_FDA rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
768,1467637969452679169,pfizer's second dose hitting me on the face right now.,side-effect-related,negative
769,1467637968273821698,@PhilsandJenn @afneil wouldn’t agree with you. If you are a Pfizer shareholder with a house in the south of France get every jab they give you. I’ll have one every week if they keep paying the dividends! Jab me up Jabba-the Hut! @JuliaHB1,pfizer-related,negative
770,1467637943984607234,@CDCDirector rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
771,1467637922182533120,@SoccerMomTrades We move sideways/choppy until all clear from Pfizer or if evidence keep showing that #OmicronVirus is mild even if very contagious…,vaccine-outlook-related,negative
772,1467637920085467137,@CDCDirector @WHCOVIDResponse rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
773,1467637915341705220,"@Stujka @emmakennytv @mrpedros @afneil Young people have a higher risk from vaccines than from covid.

If you're old or very fat, get yourself a vaccine. If you're young and healthy I strongly advise against getting the jab.",vaccine-outlook-related,negative
774,1467637908500746240,"Do you actually believe this?4)  Pfizer wants to control the market
5) One World Government will control human via the microchips inside the vaccine.  😱🥺🙄. I feel really STUPID writing this.  I rest my case☝🏼🙄",pfizer-related,negative
775,1467637888137502725,"@SecDef 
@DepSecDef
@USArmy 
@usairforce 
@USMC 
@USNavy 
@CDCgov 
@CDCDirector 
@US_FDA 
@DHSgov
@HHSGov
@FLSurgeonGen
@pfizer 
#DoNotComply Soldiers!
#ArrestFauci
#ArrestBillGates https://t.co/6NNLcXetTh",political-related,negative
776,1467637866029195266,"""preacher-who-spread-vaccine-lies-dies-after-being-hospitalized-with-covid-19""
    They're really weeding themselves out. Before the next election.",vaccine-outlook-related,negative
777,1467637862883598340,@NIH @POTUS rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
778,1467637857812717573,"@pctech1com @ake2306 I imagine they are not yet dead. These data are Pfizer’s own. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",pfizer-related,negative
