id,text,topic,emotion
1467634508891504641,"This should be retweeted everywhere
Thanks @thelastmalakai 

https://t.co/jiRcnyWnT7",,
1467634508170088448,🚨 New Video Emerges of Dr. Fauci Discussing Universal Flu Vaccine From 2019 - Milken Institute - YouTube #Covid19 #Fauci #VaccineMandate #Pfizer #Moderna #Flu  https://t.co/zaigw25TWB,,
1467634505276182528,"@afneil Sad to see such a sweeping categorisation from you Andrew.
Questioning the Covid vaccine does not mean we're 'anti-vaxxers'. 
Full Fact confirmed in Oct of this year that the claim '90% of those hospitalised with Covid are unvaccinated' is no longer true.
It is now 35%.",,
1467634500641427465,@LadeBackk Apparently the professor is naive to Pfizer profits,,
1467634497910804480,"@TheCandidos @GravityGearGirl @AmerMedicalAssn True for the COVID-19 vaccines from Pfizer/BioNTech and J&amp;J/Janssen.

However, Moderna's booster is a half-dose (compared with doses one and two): 50 mcg.

https://t.co/YU0LlKLyqo https://t.co/QCi9NaL90x",,
1467634494643445760,@richardursomd Goddamn! I just got done repairing my igloo and now I have these awful chest pains. Is it the Pfizer or the cold weather up here? 🥶,,
1467634488410873862,"Doctor ki hi wjha sy humy COVID ki vaccine millii.... Please unko asy Television pr disrespect nhi krna chahiye

STOP DEFAMING DOCTOR UMAR",,
1467634488167608320,@MdBreathe @pfizer I'm vaccinated but that will be the first thing I do is go get monoclonal antibodies and my doctor will give me ivermectin.,,
1467634480647131138,@zaptiee Me after i take the covid vaccine,,
1467634477073637376,"@SarahMcCartney @RJSmyth_eu @StigAbell No it isn't! 🤦
My friend dropped down dead after having the second covid vaccine! 😭💔 https://t.co/XgwmzwNOWb",,
1467634476805144585,"@mrscamwellallen She isn’t far wrong to be fair, imagine how many more deaths from cancer and other diseases have happened because of government handling of COVID worldwide could even outweigh the 6 million lives sadly lost … it isn’t just a vaccine issue it’s a full on healthcare issue",,
1467634469972725761,@JimBowersclimb @smile28554950 Really. Let's look at pfizer forced release by foi of its test results,,
1467634457570164744,"@peterbowen @KamVTV Your vaccine also didn’t have the ability to keep you from getting or giving COVID!
Congratulations! You’re such a good thinker 🙄",,
1467634446719463424,The Vast Promise of mRNA Technology by @AllysiaFinley #science🧪 https://t.co/q3bwJIG1yO,,
1467634433092116481,@notlyssa I say yes. But also ensure you still follow precautions if you are regularly around high risk groups. You can still contract Covid and pass it on to others. The vaccine ensures your body is far more likely to deal with the virus.,,
1467634421100695554,"@Andy__Rob3rts @GeneticsMike7 @BretWeinstein In Canada, of the ~60,000,000 doses delivered, ""27,747 individual reports (0.046% of all doses administered), 6,443 were considered serious (0.011% of all doses administered).""

For those who want to follow the actual numbers, rather that what Andy says: https://t.co/mWcUg36Jay",,
1467634420005937154,@MONTANAof300 Y’all are some sick individuals. Wishing death on him because he didn’t take the vaccine? God gone handle y’all accordingly don’t worry. You can get Covid and died even with the vaccine.,,
1467634403207626757,"We are at the point in history that, if we don't stop this Covid madness right now, it will be the end of us all.

Right now, there is a war on humanity, and if we don't rise up and stop the scam vaccine then it will be the death of us all.

(I always get banned on Twitter.)",,
1467634399151681537,"Latest #COVID19 vaccination update in the US🇺🇸:
- 966,534 daily doses administered
- 468.52 million total doses administered
- 70.73% first dose vaccinated
- 59.36% fully vaccinated
https://t.co/BZbus8ORXB",,
1467634372652134401,"@TableTalkca Ontario requires proof of vaccination to enter bars, restaurants, gyms, casinos, pools, community halls, to name a few places.

https://t.co/A3ISxzCgPi https://t.co/IEkAnn9C8j",,
1467634357313617922,Covid: figures reveal vaccine lottery for children in England https://t.co/LnWi3OJYOQ,,
1467634351395545091,"@IDAHOgov Hi, there! 👋🏽 I was just wondering... what kind of opportunities exist for people from other States or neighbouring countries (I.e. Canada) that might be looking for a saner, less COVID &amp; vaccine-crazy, place to work &amp; to live...?🤔🤷🏽‍♀️ Just curious, thanks 🙏🏽",,
1467634338128965641,"@basarab84 @MihaiHristea @iuliaa2603 @Lory_Radulescu 
OCT. 2019
si videouri
Fauci :untested kind of vaccine like an mRNA vaccine, would take at least a decade (“if everything goes perfectly”)......"" 
https://t.co/8PM26BO0jl
MI convicted for security frauds
https://t.co/6huoUd13Yo",,
1467634335096487943,"@yslshua Either Pfizer or Moderna, I got Moderna and my sis Pfizer the only side effect we had was tiredness and the shot hurt on our arms for a 1 or 2 days, she hasn’t got her second shot but I have, I had fever and my hole body hurt 🥴 but only for a day, next day I was like brand new",,
1467634334182129670,@afneil Read the Pfizer report and get back to me https://t.co/wyoAPW5IGD,,
1467634332344987649,"It's like the trash is taking itself out. If this trend continues maybe one day we'll be able to have nice things again.

https://t.co/Xgm5NLDSiZ",,
1467634327555129352,"@dodds2755 @f_philippot @vonderleyen, accomplice of #dealers #Pfizer, receiver of public money, future summoned to the new Nuremberg trial intended for European thugs !!! #Covid1984 psychiatric #asylum https://t.co/T4lojEqNO4",,
1467634320311468033,"Brought to you by Brawndo. 

(A Pfizer subsidiary company) https://t.co/uUFmIqCWU5",,
1467634319640633348,Thai Protesters Call For An End To Mandatory Vaccination And Remember Those Killed By The COVID-19 Vaccine https://t.co/unuOheqiLZ,,
1467634310530453505,"TOMORROW Mon. Dec. 6, 4-6 PM
FREE Pfizer Covid-19 Vaccines for ages 5 and up!
Mason at Van Dorn Apartments
140 S Van Dorn St. Alexandria, VA 22304
A $50 gift card will be provided to those who receive their first or second dose, while supplies last!
#GetVaccinated #WeCanDoThis https://t.co/xlcBKizNf7",,
1467634295753916416,"A CRIMINAL CONSPIRACY - PFIZER VACCINE DEVELOPER: ""I CAN'T TAKE THE VACCINE, IT'S THE LAW"" https://t.co/YGoou7itQk via @BitChute",,
1467634294118092803,@RealMattLocke So @RealMattLocke... here's my question. Who benefits the most from Pfizer/Moderna? THOSE congressmen and senators need to be scrutinized and investigated. Always follow the $$,,
1467634279702315014,"My god what a crime against humanity 

Take them all to jail. Start with 
#Fauci #BillGates #Pfizer #WHO #CDC #FDA every world leader bought and paid for by Pharma https://t.co/PQgff4a0VC",,
1467634274245517320,"Wtf !!! 😱🤬
A 3-year-old went for a flu shot. Instead, she mistakenly got an adult COVID-19 vaccine https://t.co/gmHLCsfhz7",,
1467634271062048775,@MdBreathe @pfizer If you have covid you have to throw the sink at it the first day go get the monoclonal antibodies immediately and start ivermectin look how Dana White did look how Joe Rogan did they were better in a couple days Dana White got his smell back the next day.,,
1467634262706774018,"Latest #COVID19 vaccination update in China🇨🇳:
- 8.65 million daily doses administered
- 2.54 billion total doses administered
- 84.83% first dose vaccinated
- 74.53% fully vaccinated
https://t.co/BZbus8ORXB",,
1467634240363892738,"Covid 19: already 10 million reminders, vaccination of children on the menu of the Defense Council on Monday https://t.co/jlHNKcngsP 
    Not only will there be restrictions ...",,
1467634240238108676,"@JuliaHB1 @afneil May 19, 2021 Interview

Dr. Peter McCullough was one of first to call for COVID early-outpatient treatments. At first he was surprised when disturbing policy responses blocked outpatient efforts, then he became quite concerned.
https://t.co/Afthy6xMdZ",,
1467634239474655233,"@scojw Do you have the same image with pre vaccine, peri covid data to compare?",,
1467634235662114816,"https://t.co/OCUBdZzcoh
Merkel added that vaccinated people will lose their vaccination status nine months after getting their last shot, apparently in an effort to encourage booster uptake.",,
1467634228573650951,"@Alex_85S @itosettiMD_MBA Covid-19 vaccines were not designed to provide sterilizing immunity, which is why the clinical trials measured the Covid-19 vaccine’s efficacy against symptomatic disease, not infection.",,
1467634220667387909,"@slangtro @nuahssllim @Gymratmclean @TheSpec If Pfizer had nothing to hide they would have put this out back in the spring... yet they didn’t, they did their best to keep it hidden. For 55 years they want this stuff kept out of the public eye.  You’d be foolish not to be suspicious.",,
1467634209917476871,@BootneckShuffl He is no doubt on the Pfizer payroll,,
1467634206926725121,"@rwoodhou @JulianBurnside What dont you understand about an expermental vaccine.. with NO long term safety data, all the test animals died during trials and Pfizer is not releasing their data for 50 yrs? https://t.co/Vrh8jCMSM1",,
1467634182872522759,"J.&amp;J. booster works well for people who had Pfizer originally, study finds. https://t.co/HoWwL9N8aZ",,
1467634176396382210,"@jerrysends69 @ReluctantlyE @DickZoutman @chrischirp Sore arm?

You're saying all these stories are lies?!

https://t.co/tiA559KZcG

This ignorant dismissal isn't exactly inspiring anyone to live their life around protecting you.

https://t.co/m8cmgDUBGv",,
1467634159040577536,"@JasonHy30840687 @QuietLife1970 @Protestlockdown Trials to test the safety and efficacy of the vaccines were done before they were approved for emergency use

Signing up to receive the COVID-19 vaccine does not automatically enroll anyone in a clinical trial

Nuremberg Code is unrelated to ""getting the jab"" outside of a trial https://t.co/xKdmzvXQXa",,
1467634155563409412,"@afneil Please see Pfizer studies. .95% ARR, dropping rapidly. Deaths and ADRs from the jab, on the other hand, a bit worrying https://t.co/wyoAPW5IGD",,
1467634136902881281,"Unwrapping 2022. Next year should look very different to the past 12 months. An @abcnews feature with input from @UQMedicine's epidemoiologist @laselvey.

https://t.co/dipKhiAhQH
Image: ABCews/Alice Pavlovic https://t.co/dPSnz9bmMB",,
1467634128422006790,"Latest #COVID19 vaccination update in India🇮🇳:
- 8.76 million daily doses administered
- 1.27 billion total doses administered
- 57.39% first dose vaccinated
- 34.02% fully vaccinated
https://t.co/BZbus8ORXB",,
1467634113662308357,"@elizableu You forgot one..also Loudon county..

https://t.co/UwsiG5pg7U",,
1467634106158567427,"Fortnightly NZ covid international benchmark update in the early days of the covid protection framework ...

Compared to these countries, NZ cases and deaths remain low. Vaccination continues to climb and NZ is now in the middle of the pack. https://t.co/Mpy1tgHMXu",,
