,id,text,topic,emotion
1128,1.4676417983151923e+18,"@jinxmom @ECMcLaughlin I couldn’t agree more. Depressing spending the unknown quantity of life, completely alone. Unsafe in Red America. Where the dystopian reality is out of balance with the mindset of survival. The isolation is inhumane. All for a damn face mask. A vaccine. Some distance. Geez.",,
1129,1.4676417972413563e+18,"@TonyHinton2016 Unlucky is when you don't win the lottery, or lose your house key. Unlucky is when you take a shot and the ball rattles around the rim and rolls out. Losing your wife to an experimental 'vaccine' is not bad luck, it's the result of medical &amp; regulatory negligence",,
1130,1.4676417962346496e+18,"@rkputcha @anil_ghanwat Theres quite a bit you need to learn chum. Govt CANNOT refuse admission into public spaces. Thats beyond their authority.

https://t.co/hpmALNHUIb",,
1131,1.4676417923255132e+18,"@ULM_MAIN_UK Looks like it. And the areas they want to take out the most are throwing off the trial by not taking it.
https://t.co/KrU45ckQ0B
https://t.co/yKsHjG4DDu
https://t.co/y3LfAKPOfY",,
1132,1.4676417900271043e+18,"@ChadGoldsmith @DrTomFrieden You don’t trust your vaccine?

https://t.co/Di33TJOxbp",,
1133,1.467641786218672e+18,"@hargreavesgt It’s what’s in the injection so u kno who c what u r up 2  ps I’ve been in Melb locked up must’ve watched 2 many spying shows seriously my Mrs was working all day with a lady who got real sick we thought we would get it,but the vaccine seemed to work well never caught it at all",,
1134,1.4676417839412183e+18,"@ninoboxer @crosshairsonyou He can shove his ""little patch"" up his ass.  I am not interested in curing a common cold with a corrupt government vaccine of any kind.",,
1135,1.4676417798852813e+18,"@hmeyer78 @afneil Pull your head in..I'm vaccinated,  had to for work travel interstate, but I openly admit the vaccine DOESNT WORK as a vaccine should. On that note, I don't give a rats if anyone is vaxxed or not, I'll happily mix with them.. live in your hole if you want to, we're going to live",,
1136,1.467641778782163e+18,"What do you call a vaccine that does not work as a vaccine?

A scam",,
1137,1.4676417772219515e+18,@paysupplystaff Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,,
1138,1.4676417739336172e+18,"Literally 637 days ago since watching my son play his last game.

So good to be back.

Thank you vaccine certificates. https://t.co/YGzD0pVb9I",,
1139,1.467641753511633e+18,"@CimmeroIl @lameduck1960 Congressman Introduces Bill to Force FDA to Release Pfizer Documents Within 100 Days, Instead of 55 Years | CHD 
https://t.co/9LhMveTMGx",,
1140,1.4676417513346253e+18,"@CountryGardener @smileyspeoples Because many things were shut down last year and then this year with a vaccine, and a new worse variant, we opened everything up?  Of course more people died this year. Imagine the sh*tshow we would have had with delta but no vaccine and everything open.",,
1141,1.4676417505251328e+18,"This is an article available through The Conversation.

If the Covid vaccines are not “experimental”, why do the companies admit they are provisional? They have also been introduced under emergency approval much faster than any other vaccination program…
 https://t.co/8sGAMdzjKv",,
1142,1.4676417499296973e+18,"@Barryryan85 @dgmoore75 @afneil So you’re saying it’s actually a way to force people to take the vax ? Bingo. 
And forcing young people is criminal, they don’t end up in the hospital because of covid and you can still spread it after vaccination.",,
1143,1.4676417490658263e+18,"@redtache @Graeme_Hangman @JohnWight1 I agree that many people are confused 

This is my take on vaccine pass issue....

https://t.co/tJJ3Tt2qvQ",,
1144,1.4676417440617308e+18,"@rangermonk1 @catain_america @deAdder No vaccine is 100% effective but the science beyond their general effectiveness is unassailable. I just don’t understand the hesitancy at all, this is simple stuff.",,
1145,1.467641743478825e+18,"@trishgreenhalgh @kenpcg @oliverburkeman Name a pandemic that has lasted more than 2 years +/- a couple months. 

Spanish flu lasted 2 years then mutated into a less severe version. This was without a vaccine.",,
1146,1.4676417409999954e+18,"#TodayILearned that the vaccine of covid hurts so much, I don’t feel my arm in this hour, but I’m happy #COVID @LeconaLili @LaSalleTuxtla https://t.co/eJh8sfMY30",,
1147,1.467641739687207e+18,@swaglikecaillou @minitwitt @TelGlobalHealth I agrée. People should get the vaccine. But don’t get boasters when the reason we have variants is because people in developing nations don’t even have one vaccine bc manufacturers won’t expand production overseas while there’s still a highly profitable market domestically.,,
1148,1.4676417293901947e+18,Isn't a highly effective vaccine a terrible business model?,,
1149,1.4676417290210632e+18,"@RiddleMeSmit @clairlemon To be clear, I think people should get a vaccine if they want to; I’m opposed to mandates",,
1150,1.4676417290001285e+18,"@Lying_For_Jesus @CherylWideman @Crosby_Nation @basia_porter Data also shows that protection wanes after 6 months, and people who have recovered from covid are even better protected. Nobody is trying to prevent anyone from getting the vaccine. They’re trying to prevent it from being forced on people that don’t want it.",,
1151,1.4676417284171244e+18,@MaryMcC02163939 @joncoopertweets It started with Kamala Harris saying she would be hesitant against the vaccine if it came out under trump. Rhetoric continued with Cuomo and so on being against the vaccine before Biden became president. Republicans weaponized it also but the democrats are not innocent here.,,
1152,1.467641724600144e+18,"@mobprincess2714 Here’s the truth, I personally don’t care if people don’t want to get the vaccine but comparing wanting people to not die to what Hitler did is absurd. You can say instead it violates their freedom &amp; its a personal decision.",,
1153,1.4676417198815683e+18,"@cvspharmacy I had a COVID vaccine appt at the Target, Redmond, WA location at 2:30pm pacific time today. The pharmacy was CLOSED. I called CVS main# who said they would call the location. I was on hold for 1 hour so I hung up. I understand staffing problems but no info is BAD.",,
1154,1.4676417151042396e+18,Pfizer COVID-19 vaccine linked to rare blood disease - Israeli study - The Jerusalem Post https://t.co/ytvmoaYkYb,,
1155,1.467641714726867e+18,"@Alewyn16 @JSertorius @tjabosss023 @AnthonyMigchels “Serious side effects of the Janssen/Johnson &amp; Johnson COVID-19 vaccine can occur within three weeks of vaccination and require emergency care. Possible symptoms include:
•Shortness of breath
•Persistent stomach pain
......""",,
1156,1.4676417122522685e+18,"Covid outbreak on cruise ship with over 3,000 passengers - all vaccinated - 🤷🏼‍♀️ 

So this is the perfect example of how vaccine passports won’t work! EVER! Because the jabs are not stopping infection or transmission 
 https://t.co/RRUQG2iCWm",,
1157,1.4676417082383196e+18,"The FDA intends to have the Pfizer documents to be held for long because they have been trying to suppress the truth of the vaccine and because the vaccine is a premeditated attack, meaning to depopulation, collapse society, and eventually destabilize the industrialized countries https://t.co/afqZJRYYEL",,
1158,1.46764170601549e+18,my 1st vaccine today 😀 #zombie,,
1159,1.4676417054699315e+18,J.&amp;J. Booster Worked for People Who Got Pfizer Shots in Study https://t.co/30Lmov3XWb,,
1160,1.4676416976978944e+18,@ripratatouille @lilgates_ @PalmerReport @washingtonpost Literally no one is being forced to get a vaccine against their will.,,
1161,1.4676416933527388e+18,@DailyMirror Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,,
1162,1.4676416931219005e+18,@nahumstweets @bennyjohnson Idiot. Those vaccines don't have side effects. This so called vaccine is causing too many disastrous issues. You're a fool for getting it. Research the 1918 pandemic. NO vaccine.,,
1163,1.4676416904878572e+18,@jemerlia @nzherald There is no scientific evidence on how the vaccine will effect us long term.,,
1164,1.4676416890157834e+18,@afneil You've had no vaccine mate... Saline boy.,,
1165,1.4676416866123448e+18,@VrijSceptisch @MichaelPSenger I'd also like to point out that we don't understand how immunity against the virus develops after vaccination and change over time... EXPERIMENTAL.,,
1166,1.467641686016856e+18,@CharlotteEmmaUK I wonder how will spin it when they discover that mutations are driven by a mass vaccination programme during a pandemic and the vaccinated post injection have the perfect body for multiple variant infection allowing combination and creation of super variants?!,,
1167,1.4676416846705254e+18,"Life now in Germany. Where the non vaccinated are locked down. Only thing we can do is buy food. Forced vaccination is being threatened. 

My 10 part thread from Friday. (Being removed by Twitter)👇👇👇 https://t.co/zpOygHw4nO",,
1168,1.467641684137812e+18,@patriotnot45 @MarshaBlackburn They are...however in the US is being kept quiet by Pfizer which is developing a drug that does the same thing...if you would have opened the link I posted to the NIH you would see it is right there for everyone. Using Remdesivir hospitals get 20% for use. Research it,,
1169,1.4676416803292774e+18,"@flt_cmdr Yes, except they can be held liable for willful misconduct &amp; violating ''proper warning is given'' clause (mfg will be liable if markets a vaccine with known risks &amp; fails to warn of them, &amp; it can be shown that recipient wouldn’t have taken vaccine had known of the risks)",,
1170,1.4676416796959252e+18,"@WilliamsonRW2 @CaroDiRusso And or no young people to train in a few years nor the need for more infrastructure either as the vaccination fluids do the intended job
Look up on YouTube;"" A manufactured Illusion by Dr David Martin and Gunter Fuellmich""
Facts dates and patent application numbers on Covid sars",,
1171,1.4676416793185894e+18,"@MahyarTousi Andrews perfectly legitimate point is that vaccine passports encourage people to get vaccinated who otherwise wouldn't, thus reducing hospitalisations and pressure on NHS.

Quite straightforward really, weather you agree with them or not.",,
1172,1.4676416751368315e+18,"@rodneyedwards don't just retweet me .. comment. Are you saying I have fallen foul of some misinformation?
I have had Covid.
I have Covid Antibodies.
I have a clot in my right eye.
I will not take this 'vaccine'.
If you are vaccinated are you not protected? 
Oh wait ... 🤔",,
1173,1.4676416704852419e+18,"@SteveHofstetter Hey,there, hilarious tweet, but almost certainly thousands of those people were workers who were infected well before a vaccine was available because their customers and/or their bosses wouldn't follow safety recommendations. Viruses don't just target the people you don't like.",,
1174,1.4676416661861868e+18,@ChessBray @timspector Who said anything about vaccine passports?  I think they would be counter productive. I'm OK with people not getting the vaccine as long as they are willing to consider the risk they pose to other people and mitigate those risks. Unless freedom = right to make others sick?,,
