id,topic,text,topic,emotion
1.47E+18,,@BubbaShubbs @DianeSmithson8 @bennyjohnson Who says it's ended?   There is no evidence that taking the vaccine will keep you from getting COVID 19.,,
1.47E+18,,"@mattharding007 @ClayFast @ollysmithtravel @afneil Tell me Matt how will they eradicate covid when they have never eradicated influenza? It_Ñés never going away Matt, you do understand that right? The vaccine doesn_Ñét prevent transmission. It_Ñés nothing like polio.",,
1.47E+18,,@Linusthecat2 @ryanmsmith89 @DavideDionisi2 I nearly forgot how well masks work. They_Ñéve worked so well that the world in on a _ÑÒ4th wave_Ñù even with the vaccine _ªÉ_ fucking idiot if you_Ñére going to blame people for not wearing a mask. I_Ñéve never wore one and never caught covid_Ñ_.,,
1.47E+18,,@JackieParshall @CBonkosky @Dechass @mhdksafa His main point/question was correct/fair. The person tweeted about vaccines eradicating polio etc not herd immunity. The covid vaccine isnt going to do the same. That was his point. Do you disagree with that point? Do not strawman his other dubious/ wrong point. That came after.,,
1.47E+18,,Someone please tell me this isn_Ñét the real cover art_Ñ_looks like a side effect to the Pfizer v**cine _ªêÑ https://t.co/hwM9Lnkdsh,,
1.47E+18,,@DonDurrett How long until you acknowledge that Covid may have caused this and not the vaccine?,,
1.47E+18,,@MdBreathe @pfizer I really didn't even know they had these Labs all over the place and are accessible they don't tell you that on the news cuz they want to push the vaccine so hard why are they pushing it so hard I would love to know the real reason now I worry every day about those damn side effe,,
1.47E+18,,"Seattle SLU colleagues and friends.  Vaccine (moderna and pfizer) is available on weekends, both walk in or appointment.  At the Amazon meeting Center 2031 7th ave 9:30- 3:30 every weekend. https://t.co/NjfZz9YAP5",,
1.47E+18,,@MarkGoodchild8 @mikerhoneTM @UncleCh85885645 @Eagleeyejohnso1 @AndySwan Do you mean that the first version of a vaccine is more likely to have problems than the one deployed years later? If so that makes caution about the covid vaccines even more warranted,,
1.47E+18,,@Yanky_Pollak @RebelNewsOnline RT had an article on September 4 with the Israeli 'Coronavirus Czar' warning people to prepare for a fourth injection of the 'Covid vaccine'.,,
1.47E+18,,"@rocketbooker @funkadunk99 @daveoneillsf @AElsie2 @JamesHu94283365 Four completely unrelated pictures, none of which prove anything. Also, the unvaccinated get covid and thereby spread covid, while dying more from covid, than the vaccinated do. By gigantic margins. You could post that graphic about any vaccination and it's technically true.",,
1.47E+18,,"CNNPreacher who spread vaccine lies dies after being hospitalized with Covid-19@chucktodd",,
1.47E+18,,@itosettiMD_MBA Anything Pfizer related ??!!!,,
1.47E+18,,@afneil I suppose the Pfizer report is full of downright lies too.,,
1.47E+18,,"@oat_rick @mcmullan_todd Joe Biden ""You_Ñére not going to get COVID if you have these vaccinations""Pfizer saying the vaccines are "" at least 97% effective against symptomatic COVID-19 cases, hospitalizations, severe and critical hospitalizations""",,
1.47E+18,,"_ª_ŒEXCLUSIVE IMAGES &amp; VIDEODr. Carrie Madej says what_Ñés in the Pfizer Vials is alive, and suspects hydras._ªÉ__ª¥__ªè_https://t.co/v3cLdjLymE",,
1.47E+18,,"@SenSanders Damn, I only made $7 on Pfizer stock.",,
1.47E+18,,"@50sRelic @MdBreathe @pfizer Hope you continue to improve.  Had you used regular supplements and or early ""black market"" treatment?",,
1.47E+18,,"@jimofl @JDrewsyBC @CoryMacRae @Candice60896290 @BakosAttila6 That's some vaccine but not these https://t.co/BIdd0pS0l1 https://t.co/AR9DFyMI2L",,
1.47E+18,,"Whether you are vaxxed, partially vaxxed, or unvaxxed, you owe it to yourself to read this. Pfizer seem not to be the most transparent or honest big pharma around.https://t.co/W6emx25u4N",,
1.47E+18,,@pfizer Here's how my family will defeat Biden next election.,,
1.47E+18,,@JudiciaryGOP @Jim_Jordan With Bob Dole's death @pfizer must be looking for some famous impotent senator to fill in the vacuum very quickly. Suggest @Jim_Jordan apply for this position so he can become gainfully employed.,,
1.47E+18,,"@StellaSpoons Yeah definitely, I know Pfizer was the booster of choice. I no longer have a pericardium ;) but still at risk of infection.TINY RISK but big problems if anything happens to my heart. It's not advisable to have a 6th OHS :o",,
1.47E+18,,"@MattATL @MdBreathe @BaxterDogwood @pfizer Great question, can you please confirm @MdBreathe ?",,
1.47E+18,,"@jemdunford1967 @McGiff How dare you!! Virus has over 99% survival rate why should I take a vaccine for that, plus I've had covid. Think you'll find its jabbed in hospital's by the way, so maybe you should pay yr own medical bills. Jabs so great it doesn't stop you getting or passing on the virus _ª___Ñç_éÑ«ôè_ª___Ñç_éÑ«ôè",,
1.47E+18,,"@amna11253702 Our passengers, who are not able to travel due to country restrictions and closure, Covid positive or contact or vaccination planning, have the right to change free of charge.",,
1.47E+18,,Anti-Covid vaccine passport protesters take over Belfast city centre - https://t.co/EMdKQvU1rj https://t.co/nIOYsHk16Z,,
1.47E+18,,"On behalf of San Diego County, I apologize to you all for the foolishness of some of us.  Vaccination is an existential threat, apparently.  At least we were called to come correct in the end.  Thanks, #progressiveSanDiego https://t.co/qNIFKXydJH",,
1.47E+18,,"Most coronavirus vaccines work as boosters, with higher antibody levels from Pfizer and Moderna, study finds https://t.co/uQKZ4xBF7b",,
1.47E+18,,"@ryanlcooper It's classic Anti-vax rhetoric. Before covid ""pox parties"" were a thing. People would deliberately try infect their own kids with chicken pox rather than get the vaccine.",,
1.47E+18,,"Great news! I hope the Canadian government will treat previous infection equivalent to booster(s). _ª___ªè_https://t.co/kmaTL28tp4",,
1.47E+18,,@afneil I doubt there would be many pro-vaxxers if they bothered to read the science - from the manufacturer. Read it. Then if you want to disagree with Pfizer go ahead.https://t.co/wyoAPW5IGD,,
1.47E+18,,"@9NewsMelb @reid_butler9 Tested on children? That is FALSE information.This is from Pfizer itself. If you do not understand post authorisation, the kids don_Ñét have a chance! https://t.co/jMVUvW0aU3",,
1.47E+18,,"@Kukicat7 the view witches accuse with no scientific proof to back their ludicrous claims, yet the pfizer papers prove the vaxed can affect the unvaxxed with adverse effects via  a ""vaccine shedding"" phenomenon  https://t.co/bk7lES3uWL",,
1.47E+18,,Watching the evening news on TV. I really don't need a commercial every break telling me I need to get a Covid vaccine. Nor does the rest of America. We've all made up our minds one way or another thank you. Now leave us alone,,
1.47E+18,,"@patricksavalle @BrabantNick @fritsander @Marie29361946 @JOzephius @mleisink Ik lees op de FDA website echt iets anders: ""The vaccine has been known as the Pfizer-BioNTech COVID-19 Vaccine, and will now be marketed as Comirnaty, for the prevention of COVID-19 in individuals 16 years of age and older.""https://t.co/N9TiUy1dfc",,
1.47E+18,,"My dad was writing about the common good last year, inspired by the book of the same name by _Å_@RBReich_Å©.  Interesting view on how/why common good thinking has faded in this opinion piece: https://t.co/86scM2PzmU",,
1.47E+18,,@RolandM16593288 @mikeythenurse @verslibre Which is why the government failing to support people in a successful lockdown in august means there are zero good options https://t.co/IyCJGZeQC2,,
1.47E+18,,COVID-19 Outbreak Reported on US Cruise Ship Despite Fully Vaccinated Passengers #covid19 #vaccine #falsesecurity  https://t.co/LzgXyDtvj9,,
1.47E+18,,"@Moonlightsiesta @Ozz_EU @Reuters Peoples must read  more  then  trust the covid news from TV &amp; MSM  ?don't trust TV's  They are all bought us by Pfizer.you can go to this site , covid virus bilan  since start it to today   the charts ,how it start , where it go, how many deaths ,ect  https://t.co/4TQBaGrnXA",,
1.47E+18,,"@RonFilipkowski Well tickle my Elmo _ªÉ__ªÉ_Meanwhile the #MassPsychosis continues to reverberate and take its toll in Magaland.https://t.co/KtK7tAMtzU",,
1.47E+18,,"If Pfizer is deemed safe for 5-11, why the wait? Especially with hundreds if not thousands of doses being discarded every week?",,
1.47E+18,,"@texasgov - Hi, there! _ª¥Ê_ªè_ I was just wondering... what kind of opportunities exist for people from other States or neighbouring countries (I.e. Canada) that might be looking for a saner, less COVID &amp; vaccine-crazy, place to work &amp; to live...?_ª_Ó_ª_ˆ_ªè__Ñç_éÑ«ôè Just curious, thanks _ªéè_ªè_",,
1.47E+18,,@PoliBard Was he the first person to take a Pfizer jab? _ªÉ_,,
1.47E+18,,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/yIQoD8ObGW via @gatewaypundit",,
1.47E+18,,"This should be retweeted everywhereThanks @thelastmalakai https://t.co/jiRcnyWnT7",,
1.47E+18,,_ª_Œ New Video Emerges of Dr. Fauci Discussing Universal Flu Vaccine From 2019 - Milken Institute - YouTube #Covid19 #Fauci #VaccineMandate #Pfizer #Moderna #Flu  https://t.co/zaigw25TWB,,
1.47E+18,,"@afneil Sad to see such a sweeping categorisation from you Andrew.Questioning the Covid vaccine does not mean we're 'anti-vaxxers'. Full Fact confirmed in Oct of this year that the claim '90% of those hospitalised with Covid are unvaccinated' is no longer true.It is now 35%.",,
1.47E+18,,@LadeBackk Apparently the professor is naive to Pfizer profits,,
1.47E+18,,"@TheCandidos @GravityGearGirl @AmerMedicalAssn True for the COVID-19 vaccines from Pfizer/BioNTech and J&amp;J/Janssen.However, Moderna's booster is a half-dose (compared with doses one and two): 50 mcg.https://t.co/YU0LlKLyqo https://t.co/QCi9NaL90x",,
1.47E+18,,@richardursomd Goddamn! I just got done repairing my igloo and now I have these awful chest pains. Is it the Pfizer or the cold weather up here? _ª‚_,,
1.47E+18,,"Doctor ki hi wjha sy humy COVID ki vaccine millii.... Please unko asy Television pr disrespect nhi krna chahiyeSTOP DEFAMING DOCTOR UMAR",,
1.47E+18,,@MdBreathe @pfizer I'm vaccinated but that will be the first thing I do is go get monoclonal antibodies and my doctor will give me ivermectin.,,
1.47E+18,,@zaptiee Me after i take the covid vaccine,,
1.47E+18,,"@SarahMcCartney @RJSmyth_eu @StigAbell No it isn't! _ª__My friend dropped down dead after having the second covid vaccine! _ªÉ__ªêÓ https://t.co/XgwmzwNOWb",,
1.47E+18,,"@mrscamwellallen She isn_Ñét far wrong to be fair, imagine how many more deaths from cancer and other diseases have happened because of government handling of COVID worldwide could even outweigh the 6 million lives sadly lost _Ñ_ it isn_Ñét just a vaccine issue it_Ñés a full on healthcare issue",,
1.47E+18,,@JimBowersclimb @smile28554950 Really. Let's look at pfizer forced release by foi of its test results,,
1.47E+18,,"@peterbowen @KamVTV Your vaccine also didn_Ñét have the ability to keep you from getting or giving COVID!Congratulations! You_Ñére such a good thinker _ªé†",,
1.47E+18,,The Vast Promise of mRNA Technology by @AllysiaFinley #science_ª__ https://t.co/q3bwJIG1yO,,
1.47E+18,,@notlyssa I say yes. But also ensure you still follow precautions if you are regularly around high risk groups. You can still contract Covid and pass it on to others. The vaccine ensures your body is far more likely to deal with the virus.,,
1.47E+18,,"@Andy__Rob3rts @GeneticsMike7 @BretWeinstein In Canada, of the ~60,000,000 doses delivered, ""27,747ë_individual reports (0.046%ë_of all doses administered),ë_6,443ë_were considered serious (0.011%ë_of all doses administered).""For those who want to follow the actual numbers, rather that what Andy says: https://t.co/mWcUg36Jay",,
